SITENAME|LNG|LAT|METHOD|MODEL|VARS|WEIGHTS|NDIVISIONS|DIRECTION|GROWINGSEASON|ROTATION|PERIOD|ZONES|RESOLUTION|SCENARIO|OUTFILE|THRESHOLD
GLOBAL_1386972514486|52.347|36.47|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[irn,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386972514486/|0.0
IND_1386987133638|76.855|31.199|ccafs|[ensemble,csiro_mk3_5,gfdl_cm2_1,giss_model_eh]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[ind,ind]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/IND_1386987133638/|0.0
LKA_1386997445946|101.063|16.477|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[tha,lka]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/LKA_1386997445946/|0.0
USA_1386998039949|85.309|27.702|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[npl,usa]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/USA_1386998039949/|0.0
GLOBAL_1387050851100|72.787|41.675|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[usa,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387050851100/|0.0
SLE_1387054895892|-11.691|8.559|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|5:11|none|[2020_2049,1960_1990]|[sle,sle]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/SLE_1387054895892/|0.0
GLOBAL_1387070323072|31.418|41.287|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[tur,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387070323072/|0.0
GLOBAL_1387070783033|31.432|41.284|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387070783033/|0.0
GLOBAL_1387071648426|32.807|39.915|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[tur,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387071648426/|0.0
GLOBAL_1387076834906|153.587|-28.798|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[aus,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387076834906/|0.0
GLOBAL_1387115980701|30.159|-2.206|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1387115980701/|0.0
COL_1387134982940|-73.127|6.629|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[col,col]|[30s,30s]|[a2,a1b]|/var/www/analogues/outputs/COL_1387134982940/|0.0
NOR_1387154132509|10.682|60.904|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[nor,nor]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/NOR_1387154132509/|0.0
NPL_1387163651843|85.759|27.731|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[npl,npl]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/NPL_1387163651843/|0.0
PNG_1387170451353|144.86|-6.425|ccafs|[current,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|1:12|none|[1960_1990,2020_2049]|[png,png]|[30s,30s]|[baseline,a2]|/var/www/analogues/outputs/PNG_1387170451353/|0.0
IND_1387196509834|75.416|30.586|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[ind,ind]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/IND_1387196509834/|0.0
COL_1387208096059|-78.737|1.693|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|both|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1387208096059/|0.25
ECU_1387209956720|-78.781|1.649|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,ecu]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/ECU_1387209956720/|0.0
USA_1387256879381|17.0|59.0|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[swe,usa]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/USA_1387256879381/|0.0
SEN_1387278580870|-15.644|14.036|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[sen,sen]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/SEN_1387278580870/|0.0
SEN_1387278671381|-15.644|14.036|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[sen,sen]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/SEN_1387278671381/|0.0
SEN_1387279018547|-15.596|13.995|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[sen,sen]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/SEN_1387279018547/|0.0
SEN_1387280659470|-15.574|13.958|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[sen,sen]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/SEN_1387280659470/|0.0
SEN_1387280831462|-15.574|13.958|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[sen,sen]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/SEN_1387280831462/|0.0
SEN_1387280998495|-15.574|13.958|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[sen,sen]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/SEN_1387280998495/|0.0
SEN_1387281848482|-15.574|13.958|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[sen,sen]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/SEN_1387281848482/|0.0
GLOBAL_1387304617977|-48.128|-21.628|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[bra,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387304617977/|0.0
GLOBAL_1387309808606|30.563|-16.275|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[zwe,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1387309808606/|0.0
GLOBAL_1387376201471|5.547|60.015|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[nor,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387376201471/|0.0
USA_1387374376871|117.35|29.479|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[chn,usa]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/USA_1387374376871/|0.0
SLE_1387376489626|-11.872|8.988|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|5:11|none|[2020_2049,1960_1990]|[sle,sle]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/SLE_1387376489626/|0.0
COL_1387391056241|-76.474|3.427|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1387391056241/|0.0
SEN_1387451895359|-15.574|13.958|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[sen,sen]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/SEN_1387451895359/|0.0
SLE_1387457882364|-11.676|8.604|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|5:11|none|[2020_2049,1960_1990]|[sle,sle]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/SLE_1387457882364/|0.0
GLOBAL_1387460672028|-11.676|8.604|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|5:11|none|[2020_2049,1960_1990]|[sle,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1387460672028/|0.0
SLE_1387461158374|-11.674|8.596|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|5:11|none|[2020_2049,1960_1990]|[sle,sle]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/SLE_1387461158374/|0.0
GLOBAL_1387553632006|22.805|-15.374|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|11:4|none|[2020_2049,1960_1990]|[zmb,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1387553632006/|0.0
GLOBAL_1387556190556|22.805|-15.374|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|11:4|none|[2020_2049,1960_1990]|[zmb,global]|[30s,10min]|[a2,baseline]|/var/www/analogues/outputs/GLOBAL_1387556190556/|0.0
GLOBAL_1387572329874|149.841|-32.654|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|2:11|none|[1960_1990,1960_1990]|[aus,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387572329874/|0.0
GLOBAL_1387575301386|-78.803|1.693|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387575301386/|0.0
GLOBAL_1387634162152|-79.989|8.678|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[pan,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387634162152/|0.5
GLOBAL_1387634704087|-83.672|31.952|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387634704087/|0.0
GLOBAL_1387635596335|-79.904|8.629|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387635596335/|0.0
GLOBAL_1387783362109|90.417|23.71|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[bgd,global]|[30s,2_5min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387783362109/|0.0
GLOBAL_1387859062838|90.417|23.72|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[bgd,global]|[30s,2_5min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1387859062838/|0.0
GLOBAL_1387861114224|90.417|23.72|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[bgd,global]|[30s,2_5min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1387861114224/|0.0
GLOBAL_1387863922005|90.461|23.669|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[bgd,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1387863922005/|0.0
AUS_1387865376765|90.439|23.75|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[bgd,aus]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/AUS_1387865376765/|0.0
GLOBAL_1387869563318|90.439|23.76|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[bgd,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1387869563318/|0.0
GLOBAL_1387961997187|89.88|27.585|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[btn,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387961997187/|0.0
GLOBAL_1387991679036|-81.565|26.355|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1387991679036/|0.0
GLOBAL_1388030969624|90.395|23.7|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[bgd,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1388030969624/|0.0
IND_1388031955289|91.889|24.911|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[bgd,ind]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/IND_1388031955289/|0.0
GLOBAL_1388033189166|90.329|23.8|ccafs|[ukmo_hadcm3,current]|[tmean]|[1]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[bgd,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1388033189166/|0.0
GLOBAL_1388034228086|90.428|23.69|ccafs|[ukmo_hadcm3,current]|[prec]|[1]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[bgd,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1388034228086/|0.0
GLOBAL_1388204696948|-93.296|44.934|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1388204696948/|0.0
NPL_1388222511693|84.453845|28.06414776|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|3:11|none|[1960_1990,1960_1990]|[npl,npl]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/NPL_1388222511693/|0.0
NPL_1388222849707|84.453845|28.06414776|ccafs|[current,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|3:11|none|[1960_1990,2020_2049]|[npl,npl]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/NPL_1388222849707/|0.0
NPL_1388223127135|84.453845|28.06414776|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|3:11|none|[2020_2049,1960_1990]|[npl,npl]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/NPL_1388223127135/|0.0
SLE_1388265287602|-11.623|8.613|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|11:4|none|[2020_2049,1960_1990]|[sle,sle]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/SLE_1388265287602/|0.0
NPL_1388310197257|85.924|27.517|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[npl,npl]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/NPL_1388310197257/|0.0
GLOBAL_1388353329225|-82.266|26.557|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1388353329225/|0.0
GLOBAL_1388353548956|-81.795|26.245|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1388353548956/|0.0
GLOBAL_1388378935082|-78.896|35.984|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[usa,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1388378935082/|0.0
GLOBAL_1388389429271|77.174|28.561|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[ind,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1388389429271/|0.25
IND_1388477968708|85.216|25.587|ccafs|[current,cccma_cgcm3_1_t47]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|10:4|both|[1960_1990,2020_2049]|[ind,ind]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/IND_1388477968708/|0.7
GLOBAL_1388519768302|-106.479|32.518|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[usa,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1388519768302/|0.0
GLOBAL_1388663277625|31.485|-20.671|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[zwe,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1388663277625/|0.0
GLOBAL_1388666607089|46.944|-19.867|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[mdg,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1388666607089/|0.7
GLOBAL_1388692366265|-94.79|37.283|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1388692366265/|0.0
BRA_1388784276788|-43.88|-20.026|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[bra,bra]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/BRA_1388784276788/|0.0
GLOBAL_1388884875997|26.334|45.024|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|4:10|none|[1960_1990,1960_1990]|[rom,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1388884875997/|0.0
FRA_1388885236862|26.334|45.024|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|4:10|none|[1960_1990,1960_1990]|[rom,fra]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/FRA_1388885236862/|0.0
GLOBAL_1388914011979|6.885|58.915|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|6:9|none|[1960_1990,1960_1990]|[nor,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1388914011979/|0.0
IRL_1388920651755|-8.44|51.906|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[irl,irl]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/IRL_1388920651755/|0.0
GLOBAL_1388923453083|26.34|45.038|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|4:10|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1388923453083/|0.0
GLOBAL_1388972733107|145.284|-36.046|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[aus,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1388972733107/|0.0
GLOBAL_1389013604968|26.373|44.107|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[rom,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1389013604968/|0.0
GLOBAL_1389036495858|83.152|18.102|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[ind,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1389036495858/|0.0
USA_1389041532102|-75.174|39.943|ccafs|[current,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|1:12|none|[1960_1990,2020_2049]|[usa,usa]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/USA_1389041532102/|0.0
GLOBAL_1389045005120|-120.987|37.639|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[usa,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1389045005120/|0.0
GLOBAL_1389047910485|-120.987|37.639|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[usa,global]|[30s,10min]|[a2,baseline]|/var/www/analogues/outputs/GLOBAL_1389047910485/|0.0
GLOBAL_1389048567049|-120.987|37.639|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[usa,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1389048567049/|0.0
GLOBAL_1389072237144|-68.555|-10.833|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1389072237144/|0.0
GLOBAL_1389093731245|26.296|45.031|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[rom,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1389093731245/|0.0
COL_1389129135421|-77.902|1.913|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1389129135421/|0.0
GLOBAL_1389166546286|23.327|-15.223|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[zmb,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1389166546286/|0.0
GLOBAL_1389189030406|27.745|44.171|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[rom,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1389189030406/|0.0
MEX_1389200330279|29.399|27.236|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[egy,mex]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/MEX_1389200330279/|0.0
KEN_1389254383251|36.009|-0.44|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[ken,ken]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/KEN_1389254383251/|0.0
GLOBAL_1389258185710|36.009|-0.44|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[ken,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1389258185710/|0.0
IRL_1389283330133|-60.0|33.985|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[usa,irl]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/IRL_1389283330133/|0.0
MWI_1389314031911|34.979|-16.062|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|10:4|both|[2020_2049,2020_2049]|[mwi,mwi]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/MWI_1389314031911/|0.5
GLOBAL_1389322023104|138.887|-34.881|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[aus,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1389322023104/|0.0
GLOBAL_1389322280234|-73.125|4.215|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1389322280234/|0.0
GLOBAL_1389337251314|-85.43|30.449|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1389337251314/|0.0
GLOBAL_1389337380535|-82.816|27.862|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1389337380535/|0.0
GLOBAL_1389337422078|-82.969|28.922|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1389337422078/|0.0
KEN_1389342512666|34.864|-0.325|ccafs|[current,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|1:12|none|[1960_1990,2020_2049]|[ken,ken]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/KEN_1389342512666/|0.0
KEN_1389347893588|35.089|0.99|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|both|[2020_2049,1960_1990]|[ken,ken]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/KEN_1389347893588/|0.0
KEN_1389347954011|35.045|1.012|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|both|[1960_1990,1960_1990]|[ken,ken]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/KEN_1389347954011/|0.0
GLOBAL_1389392253110|-15.331|66.197|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1389392253110/|0.0
